cohort_year,days_since_first_purchase,purchase_year,num_customers,total_revenue,revenue_per_customer
2018,1268,2021,2,11447.31,5723.65
2018,1269,2021,1,73.05,73.05
2018,1271,2021,1,506.91,506.91
2018,1273,2021,2,2875.07,1437.54
2018,1274,2021,2,3779.19,1889.60
2018,1275,2021,2,8713.92,4356.96
2018,1277,2021,1,3807.13,3807.13
2018,1278,2021,3,20474.27,6824.76
2018,1279,2021,2,1255.15,627.57
2018,1280,2021,1,6182.26,6182.26
2018,1283,2021,2,1913.86,956.93
2018,1284,2021,2,11582.37,5791.18
2018,1285,2021,3,15651.43,5217.14
2018,1286,2021,3,5090.50,1696.83
2018,1287,2021,2,9137.91,4568.96
2018,1288,2021,2,2533.69,1266.84
2018,1289,2021,2,4680.79,2340.40
2018,1290,2021,1,256.70,256.70
2018,1291,2021,2,11125.63,5562.81
2018,1292,2021,1,5448.47,5448.47
2018,1295,2021,1,6950.06,6950.06
2018,1296,2021,3,6962.12,2320.71
2018,1297,2021,1,1837.52,1837.52
2018,1298,2021,1,1574.02,1574.02
2018,1299,2021,1,28.64,28.64
2018,1300,2021,1,7336.58,7336.58
2018,1302,2021,2,6510.19,3255.09
2018,1303,2021,1,3051.98,3051.98
2018,1304,2021,3,16938.00,5646.00
2018,1305,2021,3,11704.38,3901.46
2018,1307,2021,1,1803.86,1803.86
2018,1310,2021,1,1040.94,1040.94
2018,1312,2021,1,36952.10,36952.10
2018,1313,2021,2,5518.33,2759.16
2018,1316,2021,3,7260.27,2420.09
2018,1318,2021,1,2695.50,2695.50
2018,1320,2021,1,529.35,529.35
2018,1321,2021,1,167.83,167.83
2018,1322,2021,1,7415.89,7415.89
2018,1328,2021,2,3666.27,1833.14
2018,1329,2021,2,3829.88,1914.94
2018,1330,2021,2,8795.65,4397.83
2018,1331,2021,1,11.07,11.07
2018,1333,2021,1,1740.58,1740.58
2018,1336,2021,3,8052.57,2684.19
2018,1337,2021,1,993.99,993.99
2018,1338,2021,1,1501.59,1501.59
2018,1341,2021,3,5328.06,1776.02
2018,1342,2021,2,1662.87,831.43
2018,1343,2021,1,780.14,780.14
2018,1344,2021,1,998.07,998.07
2018,1345,2021,2,7327.48,3663.74
2018,1347,2021,2,8659.26,4329.63
2018,1348,2021,2,2332.17,1166.09
2018,1349,2021,1,748.84,748.84
2018,1350,2021,1,1772.59,1772.59
2018,1351,2021,2,1738.14,869.07
2018,1354,2021,1,1079.95,1079.95
2018,1361,2021,1,503.27,503.27
2018,1363,2021,2,2945.43,1472.72
2018,1364,2021,1,529.35,529.35
2018,1365,2021,1,476.09,476.09
2018,1366,2021,1,2261.92,2261.92
2018,1368,2021,1,180.64,180.64
2018,1369,2021,1,508.87,508.87
2018,1370,2021,1,657.35,657.35
2018,1371,2021,1,1994.93,1994.93
2018,1372,2021,3,15294.23,5098.08
2018,1373,2021,1,4151.06,4151.06
2018,1374,2021,1,325.71,325.71
2018,1377,2021,1,1848.68,1848.68
2018,1378,2021,1,2749.76,2749.76
2018,1379,2021,1,2454.28,2454.28
2018,1380,2021,1,8704.09,8704.09
2018,1381,2021,2,7612.74,3806.37
2018,1384,2021,3,5256.75,1752.25
2018,1385,2021,1,5835.40,5835.40
2018,1388,2021,1,5.23,5.23
2018,1389,2021,1,2886.67,2886.67
2018,1392,2021,3,6386.50,2128.83
2018,1393,2021,2,3497.69,1748.84
2018,1394,2021,1,714.40,714.40
2018,1395,2021,1,48.07,48.07
2018,1397,2021,1,196.50,196.50
2018,1400,2021,1,3110.13,3110.13
2018,1401,2021,1,2386.80,2386.80
2018,1402,2021,1,1739.76,1739.76
2018,1404,2021,1,9163.61,9163.61
2018,1405,2021,1,3313.67,3313.67
2018,1407,2021,1,3670.92,3670.92
2018,1414,2021,3,20664.20,6888.07
2018,1415,2021,1,4354.10,4354.10
2018,1416,2021,1,112.46,112.46
2018,1417,2021,1,356.05,356.05
2018,1420,2021,1,28.80,28.80
2018,1421,2021,1,176.26,176.26
2018,1422,2021,1,27.07,27.07
2018,1424,2021,1,5.39,5.39
2018,1426,2021,1,7.04,7.04
2018,1430,2021,1,670.88,670.88
2018,1444,2021,4,10560.85,2640.21
2018,1099,2022,1,7259.36,7259.36
2018,1107,2022,1,1490.26,1490.26
2018,1110,2022,1,5924.93,5924.93
2018,1117,2022,1,41.96,41.96
2018,1118,2022,1,3546.36,3546.36
2018,1122,2022,1,15071.69,15071.69
2018,1123,2022,1,655.42,655.42
2018,1126,2022,2,9041.52,4520.76
2018,1127,2022,1,2451.09,2451.09
2018,1128,2022,1,11826.96,11826.96
2018,1132,2022,4,7421.76,1855.44
2018,1134,2022,1,2326.50,2326.50
2018,1135,2022,1,1005.73,1005.73
2018,1139,2022,1,110.35,110.35
2018,1140,2022,2,2774.13,1387.06
2018,1142,2022,3,1531.24,510.41
2018,1143,2022,1,3100.37,3100.37
2018,1144,2022,2,17943.56,8971.78
2018,1148,2022,1,179.01,179.01
2018,1149,2022,1,3220.68,3220.68
2018,1150,2022,2,1100.10,550.05
2018,1152,2022,2,303.11,151.56
2018,1154,2022,1,34.62,34.62
2018,1155,2022,2,8934.71,4467.35
2018,1156,2022,2,382.85,191.42
2018,1157,2022,1,330.02,330.02
2018,1158,2022,1,1899.45,1899.45
2018,1159,2022,1,1532.60,1532.60
2018,1160,2022,1,113.05,113.05
2018,1162,2022,2,13402.95,6701.47
2018,1163,2022,2,1007.87,503.93
2018,1164,2022,1,4951.14,4951.14
2018,1166,2022,1,1704.31,1704.31
2018,1167,2022,2,6507.67,3253.84
2018,1168,2022,1,306.19,306.19
2018,1169,2022,1,428.49,428.49
2018,1171,2022,2,3455.00,1727.50
2018,1172,2022,1,1217.31,1217.31
2018,1173,2022,1,4875.93,4875.93
2018,1174,2022,3,29717.72,9905.91
2018,1175,2022,3,14222.25,4740.75
2018,1176,2022,1,7294.18,7294.18
2018,1177,2022,2,4967.52,2483.76
2018,1179,2022,3,5143.80,1714.60
2018,1182,2022,3,9999.02,3333.01
2018,1183,2022,1,671.99,671.99
2018,1184,2022,2,10195.27,5097.63
2018,1185,2022,1,2497.23,2497.23
2018,1186,2022,1,5924.58,5924.58
2018,1188,2022,1,2428.80,2428.80
2018,1193,2022,1,4992.30,4992.30
2018,1197,2022,1,5383.26,5383.26
2018,1198,2022,3,16771.44,5590.48
2018,1199,2022,1,2977.20,2977.20
2018,1200,2022,1,1179.20,1179.20
2018,1201,2022,2,4603.48,2301.74
2018,1203,2022,1,868.00,868.00
2018,1204,2022,7,22579.71,3225.67
2018,1205,2022,1,2104.32,2104.32
2018,1206,2022,1,842.85,842.85
2018,1207,2022,1,1969.72,1969.72
2018,1208,2022,1,3986.65,3986.65
2018,1209,2022,2,8376.37,4188.18
2018,1210,2022,1,1271.61,1271.61
2018,1211,2022,1,879.67,879.67
2018,1212,2022,3,28554.70,9518.23
2018,1214,2022,6,29059.06,4843.18
2018,1216,2022,4,19606.90,4901.72
2018,1217,2022,3,5298.33,1766.11
2018,1218,2022,3,4885.06,1628.35
2018,1219,2022,2,11525.53,5762.76
2018,1220,2022,1,1148.95,1148.95
2018,1221,2022,2,2184.97,1092.48
2018,1222,2022,1,130.17,130.17
2018,1223,2022,4,11190.82,2797.71
2018,1224,2022,1,1969.14,1969.14
2018,1225,2022,4,5152.31,1288.08
2018,1226,2022,1,2359.85,2359.85
2018,1227,2022,5,6385.76,1277.15
2018,1229,2022,7,14982.15,2140.31
2018,1230,2022,5,12912.69,2582.54
2018,1231,2022,1,3582.98,3582.98
2018,1232,2022,3,9490.80,3163.60
2018,1233,2022,3,9579.28,3193.09
2018,1234,2022,4,5125.30,1281.33
2018,1235,2022,2,2425.75,1212.88
2018,1236,2022,2,1168.04,584.02
2018,1237,2022,6,11247.00,1874.50
2018,1238,2022,3,10286.43,3428.81
2018,1239,2022,4,11105.95,2776.49
2018,1240,2022,2,4202.41,2101.21
2018,1241,2022,4,4873.19,1218.30
2018,1242,2022,2,9512.71,4756.35
2018,1243,2022,2,7941.70,3970.85
2018,1244,2022,3,8922.35,2974.12
2018,1245,2022,4,11157.12,2789.28
2018,1246,2022,3,11832.49,3944.16
2018,1247,2022,2,6935.76,3467.88
2018,1248,2022,3,3495.29,1165.10
2018,1250,2022,3,11310.52,3770.17
2018,1251,2022,2,8483.81,4241.90
2018,1252,2022,1,120.11,120.11
2018,1253,2022,4,17053.79,4263.45
2018,1254,2022,3,14580.31,4860.10
2018,1257,2022,1,780.43,780.43
2018,1258,2022,2,2859.26,1429.63
2018,1259,2022,1,57.34,57.34
2018,1260,2022,3,34290.06,11430.02
2018,1261,2022,1,3095.73,3095.73
2018,1262,2022,2,10545.57,5272.79
2018,1264,2022,4,19358.05,4839.51
2018,1265,2022,1,6189.76,6189.76
2018,1266,2022,4,9911.95,2477.99
2018,1269,2022,1,116.94,116.94
2018,1270,2022,2,14597.83,7298.92
2018,1271,2022,3,5048.45,1682.82
2018,1273,2022,4,12790.19,3197.55
2018,1274,2022,2,1730.99,865.50
2018,1275,2022,6,37042.03,6173.67
2018,1276,2022,3,2690.51,896.84
2018,1277,2022,2,7338.90,3669.45
2018,1278,2022,3,4770.13,1590.04
2018,1279,2022,3,8562.19,2854.06
2018,1280,2022,4,15233.20,3808.30
2018,1281,2022,5,18701.53,3740.31
2018,1282,2022,3,5206.01,1735.34
2018,1283,2022,4,4655.73,1163.93
2018,1284,2022,2,19462.63,9731.31
2018,1286,2022,2,967.40,483.70
2018,1287,2022,4,3790.60,947.65
2018,1288,2022,3,10030.56,3343.52
2018,1289,2022,1,4451.77,4451.77
2018,1290,2022,3,4285.41,1428.47
2018,1291,2022,4,4195.85,1048.96
2018,1292,2022,1,3065.79,3065.79
2018,1293,2022,1,352.85,352.85
2018,1294,2022,1,529.60,529.60
2018,1295,2022,3,2105.55,701.85
2018,1296,2022,3,15788.37,5262.79
2018,1297,2022,1,61.16,61.16
2018,1298,2022,4,14256.91,3564.23
2018,1299,2022,2,3367.89,1683.94
2018,1300,2022,5,11180.08,2236.02
2018,1301,2022,6,27154.32,4525.72
2018,1302,2022,1,2032.61,2032.61
2018,1303,2022,4,15722.61,3930.65
2018,1304,2022,3,17840.01,5946.67
2018,1305,2022,3,1918.23,639.41
2018,1306,2022,7,16865.17,2409.31
2018,1307,2022,3,7246.40,2415.47
2018,1308,2022,1,4524.18,4524.18
2018,1309,2022,4,16475.81,4118.95
2018,1310,2022,2,2498.31,1249.15
2018,1311,2022,5,6330.40,1266.08
2018,1312,2022,4,8539.03,2134.76
2018,1313,2022,2,7193.04,3596.52
2018,1314,2022,5,18087.89,3617.58
2018,1315,2022,1,200.61,200.61
2018,1316,2022,3,7775.12,2591.71
2018,1317,2022,4,13939.28,3484.82
2018,1318,2022,5,18330.90,3666.18
2018,1319,2022,3,4497.40,1499.13
2018,1320,2022,5,8479.71,1695.94
2018,1321,2022,3,4727.64,1575.88
2018,1322,2022,4,16539.16,4134.79
2018,1323,2022,8,11782.42,1472.80
2018,1324,2022,9,21309.64,2367.74
2018,1325,2022,4,5392.98,1348.25
2018,1326,2022,5,14576.80,2915.36
2018,1327,2022,3,7733.46,2577.82
2018,1328,2022,6,12465.57,2077.59
2018,1329,2022,6,9602.99,1600.50
2018,1330,2022,3,5793.00,1931.00
2018,1331,2022,1,478.64,478.64
2018,1332,2022,2,6756.89,3378.45
2018,1333,2022,2,11256.58,5628.29
2018,1334,2022,3,25232.36,8410.79
2018,1335,2022,7,9588.11,1369.73
2018,1336,2022,4,14491.29,3622.82
2018,1337,2022,4,14463.96,3615.99
2018,1338,2022,3,16118.11,5372.70
2018,1339,2022,6,7349.25,1224.88
2018,1340,2022,8,48948.76,6118.60
2018,1341,2022,7,49459.56,7065.65
2018,1343,2022,3,32607.95,10869.32
2018,1344,2022,8,14844.77,1855.60
2018,1345,2022,3,20931.47,6977.16
2018,1346,2022,5,18856.62,3771.32
2018,1347,2022,10,39157.02,3915.70
2018,1348,2022,8,39888.12,4986.01
2018,1349,2022,3,10468.20,3489.40
2018,1350,2022,4,14059.52,3514.88
2018,1351,2022,7,25439.65,3634.24
2018,1352,2022,5,13151.22,2630.24
2018,1353,2022,4,7103.56,1775.89
2018,1354,2022,3,10078.30,3359.43
2018,1355,2022,6,27094.40,4515.73
2018,1356,2022,3,3082.15,1027.38
2018,1357,2022,3,5477.06,1825.69
2018,1358,2022,8,25385.11,3173.14
2018,1359,2022,3,8628.69,2876.23
2018,1360,2022,5,14253.64,2850.73
2018,1361,2022,3,4055.65,1351.88
2018,1362,2022,5,9598.03,1919.61
2018,1363,2022,2,10246.78,5123.39
2018,1364,2022,4,14339.82,3584.95
2018,1365,2022,6,16608.40,2768.07
2018,1366,2022,3,5626.74,1875.58
2018,1367,2022,3,3331.95,1110.65
2018,1368,2022,5,26655.84,5331.17
2018,1369,2022,3,8435.09,2811.70
2018,1370,2022,1,19436.49,19436.49
2018,1371,2022,3,4982.89,1660.96
2018,1372,2022,5,10151.72,2030.34
2018,1373,2022,1,4057.26,4057.26
2018,1374,2022,3,7168.38,2389.46
2018,1375,2022,6,18066.53,3011.09
2018,1376,2022,4,6824.03,1706.01
2018,1377,2022,8,22582.93,2822.87
2018,1378,2022,5,10132.90,2026.58
2018,1379,2022,3,14475.87,4825.29
2018,1380,2022,3,4392.46,1464.15
2018,1381,2022,4,43028.38,10757.09
2018,1382,2022,4,20692.12,5173.03
2018,1383,2022,4,15105.83,3776.46
2018,1384,2022,4,7842.44,1960.61
2018,1385,2022,9,35909.73,3989.97
2018,1386,2022,9,44965.65,4996.18
2018,1387,2022,2,1736.64,868.32
2018,1388,2022,2,13786.60,6893.30
2018,1389,2022,4,7631.15,1907.79
2018,1390,2022,3,14740.43,4913.48
2018,1391,2022,7,13404.80,1914.97
2018,1392,2022,2,3552.53,1776.26
2018,1393,2022,5,36874.44,7374.89
2018,1394,2022,3,10117.57,3372.52
2018,1395,2022,4,8262.38,2065.59
2018,1396,2022,1,33.76,33.76
2018,1397,2022,5,59647.34,11929.47
2018,1398,2022,8,32263.22,4032.90
2018,1399,2022,3,3345.96,1115.32
2018,1400,2022,5,9453.54,1890.71
2018,1402,2022,2,5670.55,2835.27
2018,1403,2022,4,26536.58,6634.14
2018,1404,2022,6,12043.33,2007.22
2018,1405,2022,6,22793.43,3798.91
2018,1406,2022,7,15000.78,2142.97
2018,1407,2022,6,10833.84,1805.64
2018,1408,2022,4,14536.73,3634.18
2018,1409,2022,14,28796.61,2056.90
2018,1410,2022,2,5906.53,2953.26
2018,1411,2022,3,7356.69,2452.23
2018,1412,2022,7,21121.08,3017.30
2018,1413,2022,7,12548.14,1792.59
2018,1414,2022,6,15416.50,2569.42
2018,1415,2022,5,17415.04,3483.01
2018,1416,2022,4,32503.51,8125.88
2018,1417,2022,2,1967.52,983.76
2018,1418,2022,5,14986.00,2997.20
2018,1419,2022,4,16418.42,4104.61
2018,1420,2022,1,46.45,46.45
2018,1421,2022,6,21500.48,3583.41
2018,1422,2022,2,9338.39,4669.19
2018,1423,2022,3,22868.27,7622.76
2018,1424,2022,3,4022.46,1340.82
2018,1425,2022,1,6349.41,6349.41
2018,1426,2022,5,10888.28,2177.66
2018,1427,2022,6,7428.76,1238.13
2018,1428,2022,4,9017.92,2254.48
2018,1429,2022,3,10116.43,3372.14
2018,1430,2022,6,8629.66,1438.28
2018,1431,2022,2,7561.94,3780.97
2018,1432,2022,5,8172.21,1634.44
2018,1433,2022,6,17565.12,2927.52
2018,1434,2022,1,3197.15,3197.15
2018,1435,2022,5,16247.00,3249.40
2018,1436,2022,8,45199.95,5649.99
2018,1437,2022,4,18015.58,4503.90
2018,1438,2022,7,14979.43,2139.92
2018,1439,2022,3,10128.30,3376.10
2018,1440,2022,5,11745.93,2349.19
2018,1441,2022,4,14252.54,3563.13
2018,1442,2022,7,19341.28,2763.04
2018,1443,2022,4,33310.89,8327.72
2018,1444,2022,3,2968.51,989.50
2018,1445,2022,4,18907.55,4726.89
2018,1446,2022,2,728.99,364.50
2018,1447,2022,6,40235.68,6705.95
2018,1448,2022,2,5185.65,2592.82
2018,1449,2022,5,12405.71,2481.14
2018,1450,2022,2,16256.28,8128.14
2018,1451,2022,6,17690.30,2948.38
2018,1453,2022,3,7990.06,2663.35
2018,1454,2022,6,13132.82,2188.80
2018,1455,2022,7,11153.38,1593.34
2018,1456,2022,9,35554.89,3950.54
2018,1457,2022,6,11737.53,1956.26
2018,1458,2022,3,3610.61,1203.54
2018,1459,2022,7,15075.13,2153.59
2018,1460,2022,6,30366.98,5061.16
2018,1461,2022,9,13427.73,1491.97
2018,1462,2022,4,20177.12,5044.28
2018,1463,2022,7,28521.42,4074.49
2018,1464,2022,3,5282.12,1760.71
2018,1465,2022,6,5886.01,981.00
2018,1466,2022,2,16714.84,8357.42
2018,1467,2022,6,15717.62,2619.60
2018,1468,2022,5,8885.49,1777.10
2018,1469,2022,6,10471.17,1745.20
2018,1470,2022,7,25033.77,3576.25
2018,1471,2022,2,4367.09,2183.54
2018,1472,2022,5,18900.44,3780.09
2018,1473,2022,2,4418.16,2209.08
2018,1474,2022,3,9723.84,3241.28
2018,1475,2022,5,12222.02,2444.40
2018,1476,2022,8,17108.36,2138.55
2018,1477,2022,8,17951.69,2243.96
2018,1478,2022,2,29788.96,14894.48
2018,1479,2022,4,12730.27,3182.57
2018,1480,2022,9,28312.67,3145.85
2018,1481,2022,5,10912.44,2182.49
2018,1482,2022,5,10368.97,2073.79
2018,1483,2022,9,44183.69,4909.30
2018,1484,2022,5,23461.79,4692.36
2018,1485,2022,4,9023.58,2255.89
2018,1486,2022,4,7616.72,1904.18
2018,1487,2022,4,8748.95,2187.24
2018,1488,2022,5,8612.48,1722.50
2018,1489,2022,6,22170.40,3695.07
2018,1490,2022,4,10478.24,2619.56
2018,1491,2022,4,4873.99,1218.50
2018,1492,2022,6,7502.40,1250.40
2018,1493,2022,5,64363.28,12872.66
2018,1494,2022,5,12951.56,2590.31
2018,1495,2022,1,1027.94,1027.94
2018,1496,2022,6,20622.85,3437.14
2018,1497,2022,4,4997.85,1249.46
2018,1498,2022,6,10518.85,1753.14
2018,1499,2022,9,32156.05,3572.89
2018,1500,2022,8,48698.42,6087.30
2018,1501,2022,7,25620.07,3660.01
2018,1502,2022,3,6465.31,2155.10
2018,1503,2022,5,7488.12,1497.62
2018,1504,2022,5,7103.48,1420.70
2018,1505,2022,10,32168.56,3216.86
2018,1506,2022,4,6695.70,1673.92
2018,1507,2022,2,2795.04,1397.52
2018,1508,2022,1,5435.49,5435.49
2018,1509,2022,4,28467.48,7116.87
2018,1510,2022,3,9158.42,3052.81
2018,1511,2022,5,10490.93,2098.19
2018,1512,2022,5,9539.83,1907.97
2018,1513,2022,4,8158.58,2039.64
2018,1514,2022,4,9578.04,2394.51
2018,1515,2022,4,9839.77,2459.94
2018,1516,2022,5,14520.19,2904.04
2018,1517,2022,5,9294.73,1858.95
2018,1518,2022,4,4396.39,1099.10
2018,1519,2022,2,1319.46,659.73
2018,1520,2022,5,14741.23,2948.25
2018,1521,2022,5,5945.15,1189.03
2018,1522,2022,3,24063.61,8021.20
2018,1523,2022,3,6500.06,2166.69
2018,1524,2022,1,9660.24,9660.24
2018,1525,2022,7,14288.19,2041.17
2018,1526,2022,3,6503.29,2167.76
2018,1527,2022,8,19176.45,2397.06
2018,1528,2022,2,3563.24,1781.62
2018,1529,2022,6,5312.23,885.37
2018,1530,2022,7,8037.03,1148.15
2018,1531,2022,5,14691.55,2938.31
2018,1532,2022,1,17498.31,17498.31
2018,1533,2022,4,20027.87,5006.97
2018,1534,2022,1,10297.37,10297.37
2018,1535,2022,2,2629.43,1314.72
2018,1536,2022,3,5755.99,1918.66
2018,1537,2022,5,18001.52,3600.30
2018,1538,2022,4,7757.51,1939.38
2018,1539,2022,4,4228.80,1057.20
2018,1540,2022,9,27829.33,3092.15
2018,1541,2022,4,13192.00,3298.00
2018,1542,2022,5,42157.31,8431.46
2018,1543,2022,8,30160.02,3770.00
2018,1544,2022,4,14046.13,3511.53
2018,1545,2022,4,7715.35,1928.84
2018,1546,2022,2,293.63,146.82
2018,1547,2022,4,13186.30,3296.57
2018,1548,2022,1,885.70,885.70
2018,1549,2022,3,6673.62,2224.54
2018,1550,2022,7,15019.61,2145.66
2018,1551,2022,1,310.00,310.00
2018,1552,2022,6,11761.38,1960.23
2018,1553,2022,4,7034.85,1758.71
2018,1554,2022,6,12211.36,2035.23
2018,1555,2022,3,3259.64,1086.55
2018,1556,2022,5,11955.30,2391.06
2018,1558,2022,1,2338.78,2338.78
2018,1559,2022,5,28251.75,5650.35
2018,1560,2022,2,8917.17,4458.58
2018,1561,2022,4,5521.76,1380.44
2018,1562,2022,1,599.00,599.00
2018,1563,2022,2,6354.93,3177.46
2018,1564,2022,6,13601.34,2266.89
2018,1565,2022,7,37283.47,5326.21
2018,1566,2022,3,27130.52,9043.51
2018,1567,2022,4,13142.05,3285.51
2018,1568,2022,4,2024.26,506.06
2018,1569,2022,5,12907.84,2581.57
2018,1570,2022,1,214.09,214.09
2018,1571,2022,2,2387.52,1193.76
2018,1572,2022,4,8519.48,2129.87
2018,1573,2022,4,6767.16,1691.79
2018,1574,2022,2,5513.23,2756.62
2018,1575,2022,5,6976.54,1395.31
2018,1576,2022,2,3707.91,1853.96
2018,1577,2022,5,7367.66,1473.53
2018,1578,2022,1,725.28,725.28
2018,1579,2022,1,23.18,23.18
2018,1580,2022,8,15380.53,1922.57
2018,1581,2022,4,3806.13,951.53
2018,1582,2022,4,5234.58,1308.64
2018,1583,2022,5,20506.72,4101.34
2018,1584,2022,1,518.52,518.52
2018,1585,2022,4,7931.39,1982.85
2018,1586,2022,3,15480.28,5160.09
2018,1587,2022,2,6095.22,3047.61
2018,1588,2022,4,14222.25,3555.56
2018,1589,2022,5,29926.42,5985.28
2018,1590,2022,2,753.87,376.93
2018,1591,2022,5,32414.52,6482.90
2018,1592,2022,4,5342.84,1335.71
2018,1593,2022,2,4832.89,2416.45
2018,1594,2022,4,12311.34,3077.83
2018,1595,2022,2,10021.15,5010.58
2018,1596,2022,1,242.91,242.91
2018,1597,2022,2,4316.06,2158.03
2018,1598,2022,4,9578.15,2394.54
2018,1599,2022,3,9747.06,3249.02
2018,1600,2022,2,7041.08,3520.54
2018,1601,2022,4,9923.01,2480.75
2018,1602,2022,4,6129.93,1532.48
2018,1603,2022,5,13361.44,2672.29
2018,1604,2022,3,11599.01,3866.34
2018,1605,2022,2,4685.20,2342.60
2018,1606,2022,4,3686.75,921.69
2018,1607,2022,3,3891.20,1297.07
2018,1608,2022,2,4670.45,2335.22
2018,1609,2022,4,12530.32,3132.58
2018,1610,2022,3,9872.21,3290.74
2018,1611,2022,1,2168.90,2168.90
2018,1612,2022,3,9678.60,3226.20
2018,1613,2022,4,14728.65,3682.16
2018,1614,2022,2,3988.11,1994.06
2018,1615,2022,4,13014.17,3253.54
2018,1616,2022,1,1113.23,1113.23
2018,1617,2022,3,1858.23,619.41
2018,1618,2022,4,9056.39,2264.10
2018,1619,2022,6,14244.72,2374.12
2018,1620,2022,3,10863.69,3621.23
2018,1621,2022,3,5737.28,1912.43
2018,1622,2022,1,3758.22,3758.22
2018,1623,2022,1,7793.30,7793.30
2018,1624,2022,2,6783.98,3391.99
2018,1625,2022,3,3792.05,1264.02
2018,1626,2022,4,13480.49,3370.12
2018,1627,2022,4,7175.45,1793.86
2018,1628,2022,3,9248.96,3082.99
2018,1629,2022,1,6272.56,6272.56
2018,1630,2022,5,7230.47,1446.09
2018,1631,2022,3,8555.20,2851.73
2018,1633,2022,1,214.15,214.15
2018,1635,2022,4,5004.21,1251.05
2018,1636,2022,2,2774.63,1387.32
2018,1637,2022,4,10962.76,2740.69
2018,1638,2022,4,13251.15,3312.79
2018,1639,2022,3,5428.22,1809.41
2018,1640,2022,3,11903.78,3967.93
2018,1641,2022,5,10763.24,2152.65
2018,1642,2022,3,7753.75,2584.58
2018,1643,2022,3,12999.34,4333.11
2018,1644,2022,2,1233.50,616.75
2018,1645,2022,5,15868.91,3173.78
2018,1646,2022,3,3683.93,1227.98
2018,1647,2022,4,10866.16,2716.54
2018,1648,2022,3,7164.01,2388.00
2018,1649,2022,3,5604.56,1868.19
2018,1651,2022,6,13042.60,2173.77
2018,1652,2022,1,1330.00,1330.00
2018,1653,2022,2,3810.92,1905.46
2018,1654,2022,3,10794.76,3598.25
2018,1655,2022,1,17.00,17.00
2018,1656,2022,2,4566.95,2283.48
2018,1657,2022,5,18354.91,3670.98
2018,1658,2022,4,10807.25,2701.81
2018,1659,2022,6,16667.32,2777.89
2018,1660,2022,3,5122.74,1707.58
2018,1661,2022,3,7519.89,2506.63
2018,1662,2022,3,11971.00,3990.33
2018,1663,2022,1,3249.48,3249.48
2018,1664,2022,3,5578.07,1859.36
2018,1666,2022,4,18023.21,4505.80
2018,1668,2022,2,3476.35,1738.17
2018,1670,2022,2,2448.78,1224.39
2018,1672,2022,2,329.95,164.97
2018,1673,2022,2,3876.09,1938.05
2018,1674,2022,1,36.67,36.67
2018,1675,2022,3,13223.97,4407.99
2018,1676,2022,2,2301.63,1150.82
2018,1677,2022,1,12192.32,12192.32
2018,1679,2022,2,744.12,372.06
2018,1680,2022,1,8039.78,8039.78
2018,1681,2022,1,1414.43,1414.43
2018,1682,2022,1,1471.37,1471.37
2018,1684,2022,1,1843.77,1843.77
2018,1685,2022,1,7379.62,7379.62
2018,1687,2022,4,11159.77,2789.94
2018,1688,2022,3,3884.03,1294.68
2018,1689,2022,1,4156.92,4156.92
2018,1690,2022,2,1778.00,889.00
2018,1691,2022,3,5107.34,1702.45
2018,1692,2022,1,5640.01,5640.01
2018,1694,2022,2,4693.76,2346.88
2018,1696,2022,1,943.87,943.87
2018,1698,2022,3,21870.93,7290.31
2018,1699,2022,2,15600.26,7800.13
2018,1700,2022,2,987.77,493.89
2018,1701,2022,3,11042.26,3680.75
2018,1702,2022,1,213.53,213.53
2018,1703,2022,1,1751.36,1751.36
2018,1704,2022,2,5487.19,2743.60
2018,1705,2022,3,1802.07,600.69
2018,1706,2022,1,2290.76,2290.76
2018,1707,2022,1,2236.00,2236.00
2018,1709,2022,1,1701.03,1701.03
2018,1710,2022,2,8040.46,4020.23
2018,1711,2022,1,2105.74,2105.74
2018,1715,2022,3,12967.93,4322.64
2018,1716,2022,1,3217.07,3217.07
2018,1717,2022,1,37.73,37.73
2018,1718,2022,1,4923.72,4923.72
2018,1722,2022,1,1021.79,1021.79
2018,1725,2022,2,5057.01,2528.51
2018,1726,2022,2,2628.01,1314.00
2018,1729,2022,2,4901.06,2450.53
2018,1730,2022,1,25549.28,25549.28
2018,1731,2022,1,1723.11,1723.11
2018,1732,2022,2,2511.86,1255.93
2018,1733,2022,2,2318.62,1159.31
2018,1734,2022,1,681.65,681.65
2018,1736,2022,1,830.65,830.65
2018,1738,2022,2,601.10,300.55
2018,1739,2022,2,5156.73,2578.37
2018,1740,2022,1,1360.52,1360.52
2018,1743,2022,1,209.12,209.12
2018,1745,2022,2,1917.93,958.97
2018,1747,2022,1,289.37,289.37
2018,1748,2022,1,3852.15,3852.15
2018,1750,2022,1,1901.32,1901.32
2018,1751,2022,1,5486.61,5486.61
2018,1752,2022,2,4612.02,2306.01
2018,1753,2022,1,3305.60,3305.60
2018,1755,2022,2,2848.10,1424.05
2018,1757,2022,1,402.94,402.94
2018,1758,2022,2,3926.84,1963.42
2018,1762,2022,3,5540.55,1846.85
2018,1764,2022,2,2752.62,1376.31
2018,1765,2022,1,1934.82,1934.82
2018,1766,2022,1,758.51,758.51
2018,1767,2022,1,1746.13,1746.13
2018,1768,2022,1,3101.02,3101.02
2018,1769,2022,3,21047.49,7015.83
2018,1772,2022,1,4644.87,4644.87
2018,1778,2022,1,19.82,19.82
